iz,iK,iS,z,K,S,V,HR,IK,Sprime,constrained
   8,  37,  31,  1.734289E+00,  1.012434E+00,  6.132450E-01,           NaN,  1.137962E-01,  1.091379E+00,  6.909639E-01,0
   8,  37,  32,  1.734289E+00,  1.012434E+00,  6.666883E-01,           NaN,  2.714418E-01,  1.091379E+00,  9.377845E-01,0
   8,  37,  33,  1.734289E+00,  1.012434E+00,  7.247891E-01,           NaN,  1.757528E-01,  1.091379E+00,  8.670242E-01,0
   8,  37,  34,  1.734289E+00,  1.012434E+00,  7.879532E-01,           NaN,  1.757528E-01,  1.143103E+00,  9.207137E-01,0
   8,  37,  35,  1.734289E+00,  1.012434E+00,  8.566220E-01,           NaN,  1.137962E-01,  1.194828E+00,  8.978344E-01,0
   8,  37,  36,  1.734289E+00,  1.012434E+00,  9.312752E-01,           NaN,  3.088904E-02,  1.194828E+00,  8.440653E-01,0
   8,  37,  37,  1.734289E+00,  1.012434E+00,  1.012434E+00,           NaN,  2.000000E-02,  8.844828E-01,  8.960593E-01,0
   8,  37,  38,  1.734289E+00,  1.012434E+00,  1.100666E+00,           NaN,  1.587401E-03,  8.844828E-01,  9.391954E-01,0
   8,  37,  39,  1.734289E+00,  1.012434E+00,  1.196587E+00,           NaN,  1.311111E-02,  8.844828E-01,  1.041369E+00,0
   8,  37,  40,  1.734289E+00,  1.012434E+00,  1.300868E+00,           NaN,  1.311111E-02,  8.844828E-01,  1.130007E+00,0
   8,  37,  41,  1.734289E+00,  1.012434E+00,  1.414237E+00,           NaN,  4.472136E-04,  8.844828E-01,  1.203262E+00,0
   8,  37,  42,  1.734289E+00,  1.012434E+00,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   8,  37,  43,  1.734289E+00,  1.012434E+00,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   8,  37,  44,  1.734289E+00,  1.012434E+00,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   8,  37,  45,  1.734289E+00,  1.012434E+00,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   8,  37,  46,  1.734289E+00,  1.012434E+00,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   8,  37,  47,  1.734289E+00,  1.012434E+00,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   8,  37,  48,  1.734289E+00,  1.012434E+00,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   8,  37,  49,  1.734289E+00,  1.012434E+00,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   8,  37,  50,  1.734289E+00,  1.012434E+00,  3.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.550000E+00,1
   8,  38,   1,  1.734289E+00,  1.100666E+00,  5.000000E-02,           NaN,  6.474788E-01,  6.775862E-01,  8.539920E-01,0
   8,  38,   2,  1.734289E+00,  1.100666E+00,  5.435742E-02,           NaN,  3.088904E-02,  3.672414E-01,  9.868518E-02,0
   8,  38,   3,  1.734289E+00,  1.100666E+00,  5.909457E-02,           NaN,  6.474788E-01,  7.293103E-01,  8.617224E-01,0
   8,  38,   4,  1.734289E+00,  1.100666E+00,  6.424457E-02,           NaN,  6.474788E-01,  7.293103E-01,  8.660999E-01,0
   8,  38,   5,  1.734289E+00,  1.100666E+00,  6.984337E-02,           NaN,  3.088904E-02,  4.189655E-01,  1.118482E-01,0
   8,  38,   6,  1.734289E+00,  1.100666E+00,  7.593011E-02,           NaN,  6.474788E-01,  7.810345E-01,  8.760326E-01,0
   8,  38,   7,  1.734289E+00,  1.100666E+00,  8.254729E-02,           NaN,  6.474788E-01,  7.810345E-01,  8.816572E-01,0
   8,  38,   8,  1.734289E+00,  1.100666E+00,  8.974115E-02,           NaN,  2.000000E-02,  4.706897E-01,  1.117702E-01,0
   8,  38,   9,  1.734289E+00,  1.100666E+00,  9.756194E-02,           NaN,  6.474788E-01,  8.327586E-01,  8.944197E-01,0
   8,  38,  10,  1.734289E+00,  1.100666E+00,  1.060643E-01,           NaN,  6.474788E-01,  8.327586E-01,  9.016467E-01,0
   8,  38,  11,  1.734289E+00,  1.100666E+00,  1.153076E-01,           NaN,  3.088904E-02,  5.224138E-01,  1.504929E-01,0
   8,  38,  12,  1.734289E+00,  1.100666E+00,  1.253565E-01,           NaN,  2.000000E-02,  5.224138E-01,  1.420432E-01,0
   8,  38,  13,  1.734289E+00,  1.100666E+00,  1.362811E-01,           NaN,  2.000000E-02,  5.224138E-01,  1.513291E-01,0
   8,  38,  14,  1.734289E+00,  1.100666E+00,  1.481578E-01,           NaN,  1.311111E-02,  5.224138E-01,  1.502034E-01,0
   8,  38,  15,  1.734289E+00,  1.100666E+00,  1.610695E-01,           NaN,  2.000000E-02,  5.224138E-01,  1.723992E-01,0
   8,  38,  16,  1.734289E+00,  1.100666E+00,  1.751064E-01,           NaN,  6.474788E-01,  9.362069E-01,  9.603324E-01,0
   8,  38,  17,  1.734289E+00,  1.100666E+00,  1.903666E-01,           NaN,  1.311111E-02,  5.224138E-01,  1.860809E-01,0
   8,  38,  18,  1.734289E+00,  1.100666E+00,  2.069568E-01,           NaN,  1.311111E-02,  5.224138E-01,  2.001825E-01,0
   8,  38,  19,  1.734289E+00,  1.100666E+00,  2.249927E-01,           NaN,  6.474788E-01,  9.879310E-01,  1.002736E+00,0
   8,  38,  20,  1.734289E+00,  1.100666E+00,  2.446004E-01,           NaN,  1.137962E-01,  6.775862E-01,  3.776160E-01,0
   8,  38,  21,  1.734289E+00,  1.100666E+00,  2.659170E-01,           NaN,  1.137962E-01,  6.775862E-01,  3.957350E-01,0
   8,  38,  22,  1.734289E+00,  1.100666E+00,  2.890912E-01,           NaN,  1.137962E-01,  6.775862E-01,  4.154331E-01,0
   8,  38,  23,  1.734289E+00,  1.100666E+00,  3.142850E-01,           NaN,  1.137962E-01,  6.775862E-01,  4.368479E-01,0
   8,  38,  24,  1.734289E+00,  1.100666E+00,  3.416744E-01,           NaN,  4.770665E-02,  5.172414E-03,  3.680305E-01,0
   8,  38,  25,  1.734289E+00,  1.100666E+00,  3.714507E-01,           NaN,  4.770665E-02,  5.689655E-02,  3.933404E-01,0
   8,  38,  26,  1.734289E+00,  1.100666E+00,  4.038221E-01,           NaN,  4.192288E-01,  9.879310E-01,  8.920148E-01,0
   8,  38,  27,  1.734289E+00,  1.100666E+00,  4.390145E-01,           NaN,  7.368063E-02,  7.293103E-01,  4.879246E-01,0
   8,  38,  28,  1.734289E+00,  1.100666E+00,  4.772738E-01,           NaN,  7.368063E-02,  7.293103E-01,  5.204451E-01,0
   8,  38,  29,  1.734289E+00,  1.100666E+00,  5.188675E-01,           NaN,  7.368063E-02,  6.775862E-01,  5.557996E-01,0
   8,  38,  30,  1.734289E+00,  1.100666E+00,  5.640859E-01,           NaN,  1.757528E-01,  1.091379E+00,  7.304265E-01,0
   8,  38,  31,  1.734289E+00,  1.100666E+00,  6.132450E-01,           NaN,  2.714418E-01,  1.091379E+00,  8.923577E-01,0
   8,  38,  32,  1.734289E+00,  1.100666E+00,  6.666883E-01,           NaN,  2.421460E-03,  3.672414E-01,  5.719921E-01,0
   8,  38,  33,  1.734289E+00,  1.100666E+00,  7.247891E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.160707E-01,1
   8,  38,  34,  1.734289E+00,  1.100666E+00,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   8,  38,  35,  1.734289E+00,  1.100666E+00,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   8,  38,  36,  1.734289E+00,  1.100666E+00,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   8,  38,  37,  1.734289E+00,  1.100666E+00,  1.012434E+00,           NaN,  3.693752E-03,  1.086207E-01,  8.683299E-01,0
   8,  38,  38,  1.734289E+00,  1.100666E+00,  1.100666E+00,           NaN,  1.921914E-04,  3.155172E-01,  9.361090E-01,0
   8,  38,  39,  1.734289E+00,  1.100666E+00,  1.196587E+00,           NaN,  1.587401E-03,  3.155172E-01,  1.020728E+00,0
   8,  38,  40,  1.734289E+00,  1.100666E+00,  1.300868E+00,           NaN,  5.634538E-03,  8.844828E-01,  1.117087E+00,0
   8,  38,  41,  1.734289E+00,  1.100666E+00,  1.414237E+00,           NaN,  1.921914E-04,  8.844828E-01,  1.202644E+00,0
   8,  38,  42,  1.734289E+00,  1.100666E+00,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   8,  38,  43,  1.734289E+00,  1.100666E+00,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   8,  38,  44,  1.734289E+00,  1.100666E+00,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   8,  38,  45,  1.734289E+00,  1.100666E+00,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   8,  38,  46,  1.734289E+00,  1.100666E+00,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   8,  38,  47,  1.734289E+00,  1.100666E+00,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   8,  38,  48,  1.734289E+00,  1.100666E+00,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   8,  38,  49,  1.734289E+00,  1.100666E+00,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   8,  38,  50,  1.734289E+00,  1.100666E+00,  3.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.550000E+00,1
   8,  39,   1,  1.734289E+00,  1.196587E+00,  5.000000E-02,           NaN,  6.474788E-01,  6.775862E-01,  8.539920E-01,0
   8,  39,   2,  1.734289E+00,  1.196587E+00,  5.435742E-02,           NaN,  2.000000E-02,  4.706897E-01,  8.169399E-02,0
   8,  39,   3,  1.734289E+00,  1.196587E+00,  5.909457E-02,           NaN,  6.474788E-01,  7.293103E-01,  8.617224E-01,0
   8,  39,   4,  1.734289E+00,  1.196587E+00,  6.424457E-02,           NaN,  6.474788E-01,  7.293103E-01,  8.660999E-01,0
   8,  39,   5,  1.734289E+00,  1.196587E+00,  6.984337E-02,           NaN,  3.088904E-02,  4.189655E-01,  1.118482E-01,0
   8,  39,   6,  1.734289E+00,  1.196587E+00,  7.593011E-02,           NaN,  6.474788E-01,  7.810345E-01,  8.760326E-01,0
   8,  39,   7,  1.734289E+00,  1.196587E+00,  8.254729E-02,           NaN,  6.474788E-01,  7.810345E-01,  8.816572E-01,0
   8,  39,   8,  1.734289E+00,  1.196587E+00,  8.974115E-02,           NaN,  2.000000E-02,  4.189655E-01,  1.117702E-01,0
   8,  39,   9,  1.734289E+00,  1.196587E+00,  9.756194E-02,           NaN,  6.474788E-01,  8.327586E-01,  8.944197E-01,0
   8,  39,  10,  1.734289E+00,  1.196587E+00,  1.060643E-01,           NaN,  3.088904E-02,  4.706897E-01,  1.426360E-01,0
   8,  39,  11,  1.734289E+00,  1.196587E+00,  1.153076E-01,           NaN,  3.088904E-02,  4.706897E-01,  1.504929E-01,0
   8,  39,  12,  1.734289E+00,  1.196587E+00,  1.253565E-01,           NaN,  3.088904E-02,  5.741379E-01,  1.590344E-01,0
   8,  39,  13,  1.734289E+00,  1.196587E+00,  1.362811E-01,           NaN,  2.000000E-02,  5.741379E-01,  1.513291E-01,0
   8,  39,  14,  1.734289E+00,  1.196587E+00,  1.481578E-01,           NaN,  6.474788E-01,  9.362069E-01,  9.374261E-01,0
   8,  39,  15,  1.734289E+00,  1.196587E+00,  1.610695E-01,           NaN,  6.474788E-01,  9.362069E-01,  9.484011E-01,0
   8,  39,  16,  1.734289E+00,  1.196587E+00,  1.751064E-01,           NaN,  1.311111E-02,  5.741379E-01,  1.731097E-01,0
   8,  39,  17,  1.734289E+00,  1.196587E+00,  1.903666E-01,           NaN,  1.137962E-01,  6.258621E-01,  3.315173E-01,0
   8,  39,  18,  1.734289E+00,  1.196587E+00,  2.069568E-01,           NaN,  1.137962E-01,  5.741379E-01,  3.456189E-01,0
   8,  39,  19,  1.734289E+00,  1.196587E+00,  2.249927E-01,           NaN,  1.137962E-01,  6.258621E-01,  3.609494E-01,0
   8,  39,  20,  1.734289E+00,  1.196587E+00,  2.446004E-01,           NaN,  1.137962E-01,  6.258621E-01,  3.776160E-01,0
   8,  39,  21,  1.734289E+00,  1.196587E+00,  2.659170E-01,           NaN,  1.137962E-01,  5.741379E-01,  3.957350E-01,0
   8,  39,  22,  1.734289E+00,  1.196587E+00,  2.890912E-01,           NaN,  1.137962E-01,  6.775862E-01,  4.154331E-01,0
   8,  39,  23,  1.734289E+00,  1.196587E+00,  3.142850E-01,           NaN,  1.137962E-01,  7.293103E-01,  4.368479E-01,0
   8,  39,  24,  1.734289E+00,  1.196587E+00,  3.416744E-01,           NaN,  4.192288E-01,  9.879310E-01,  8.391893E-01,0
   8,  39,  25,  1.734289E+00,  1.196587E+00,  3.714507E-01,           NaN,  4.770665E-02, -4.655172E-02,  3.933404E-01,0
   8,  39,  26,  1.734289E+00,  1.196587E+00,  4.038221E-01,           NaN,  4.770665E-02, -4.655172E-02,  4.208560E-01,0
   8,  39,  27,  1.734289E+00,  1.196587E+00,  4.390145E-01,           NaN,  3.088904E-02, -4.655172E-02,  4.256437E-01,0
   8,  39,  28,  1.734289E+00,  1.196587E+00,  4.772738E-01,           NaN,  7.368063E-02,  6.775862E-01,  5.204451E-01,0
   8,  39,  29,  1.734289E+00,  1.196587E+00,  5.188675E-01,           NaN,  7.368063E-02,  6.775862E-01,  5.557996E-01,0
   8,  39,  30,  1.734289E+00,  1.196587E+00,  5.640859E-01,           NaN,  3.693752E-03,  2.120690E-01,  4.872337E-01,0
   8,  39,  31,  1.734289E+00,  1.196587E+00,  6.132450E-01,           NaN,  2.421460E-03,  2.120690E-01,  5.265653E-01,0
   8,  39,  32,  1.734289E+00,  1.196587E+00,  6.666883E-01,           NaN,  2.421460E-03,  3.155172E-01,  5.719921E-01,0
   8,  39,  33,  1.734289E+00,  1.196587E+00,  7.247891E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.160707E-01,1
   8,  39,  34,  1.734289E+00,  1.196587E+00,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   8,  39,  35,  1.734289E+00,  1.196587E+00,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   8,  39,  36,  1.734289E+00,  1.196587E+00,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   8,  39,  37,  1.734289E+00,  1.196587E+00,  1.012434E+00,           NaN,  3.693752E-03,  5.172414E-03,  8.683299E-01,0
   8,  39,  38,  1.734289E+00,  1.196587E+00,  1.100666E+00,           NaN,  1.921914E-04,  2.120690E-01,  9.361090E-01,0
   8,  39,  39,  1.734289E+00,  1.196587E+00,  1.196587E+00,           NaN,  1.040629E-03,  2.120690E-01,  1.019581E+00,0
   8,  39,  40,  1.734289E+00,  1.196587E+00,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   8,  39,  41,  1.734289E+00,  1.196587E+00,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   8,  39,  42,  1.734289E+00,  1.196587E+00,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   8,  39,  43,  1.734289E+00,  1.196587E+00,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   8,  39,  44,  1.734289E+00,  1.196587E+00,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   8,  39,  45,  1.734289E+00,  1.196587E+00,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   8,  39,  46,  1.734289E+00,  1.196587E+00,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   8,  39,  47,  1.734289E+00,  1.196587E+00,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   8,  39,  48,  1.734289E+00,  1.196587E+00,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   8,  39,  49,  1.734289E+00,  1.196587E+00,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   8,  39,  50,  1.734289E+00,  1.196587E+00,  3.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.550000E+00,1
   8,  40,   1,  1.734289E+00,  1.300868E+00,  5.000000E-02,           NaN,  6.474788E-01,  6.775862E-01,  8.539920E-01,0
   8,  40,   2,  1.734289E+00,  1.300868E+00,  5.435742E-02,           NaN,  2.000000E-02,  3.672414E-01,  8.169399E-02,0
   8,  40,   3,  1.734289E+00,  1.300868E+00,  5.909457E-02,           NaN,  6.474788E-01,  7.293103E-01,  8.617224E-01,0
   8,  40,   4,  1.734289E+00,  1.300868E+00,  6.424457E-02,           NaN,  6.474788E-01,  6.775862E-01,  8.660999E-01,0
   8,  40,   5,  1.734289E+00,  1.300868E+00,  6.984337E-02,           NaN,  6.474788E-01,  6.775862E-01,  8.708589E-01,0
   8,  40,   6,  1.734289E+00,  1.300868E+00,  7.593011E-02,           NaN,  6.474788E-01,  7.810345E-01,  8.760326E-01,0
   8,  40,   7,  1.734289E+00,  1.300868E+00,  8.254729E-02,           NaN,  4.770665E-02,  4.706897E-01,  1.477724E-01,0
   8,  40,   8,  1.734289E+00,  1.300868E+00,  8.974115E-02,           NaN,  4.770665E-02,  4.706897E-01,  1.538872E-01,0
   8,  40,   9,  1.734289E+00,  1.300868E+00,  9.756194E-02,           NaN,  6.474788E-01,  8.327586E-01,  8.944197E-01,0
   8,  40,  10,  1.734289E+00,  1.300868E+00,  1.060643E-01,           NaN,  1.757528E-01,  5.224138E-01,  3.411081E-01,0
   8,  40,  11,  1.734289E+00,  1.300868E+00,  1.153076E-01,           NaN,  1.757528E-01,  5.224138E-01,  3.489650E-01,0
   8,  40,  12,  1.734289E+00,  1.300868E+00,  1.253565E-01,           NaN,  2.000000E-02,  3.155172E-01,  1.420432E-01,0
   8,  40,  13,  1.734289E+00,  1.300868E+00,  1.362811E-01,           NaN,  3.088904E-02,  5.224138E-01,  1.683203E-01,0
   8,  40,  14,  1.734289E+00,  1.300868E+00,  1.481578E-01,           NaN,  1.311111E-02,  3.672414E-01,  1.502034E-01,0
   8,  40,  15,  1.734289E+00,  1.300868E+00,  1.610695E-01,           NaN,  1.311111E-02,  3.672414E-01,  1.611783E-01,0
   8,  40,  16,  1.734289E+00,  1.300868E+00,  1.751064E-01,           NaN,  1.311111E-02,  5.224138E-01,  1.731097E-01,0
   8,  40,  17,  1.734289E+00,  1.300868E+00,  1.903666E-01,           NaN,  1.137962E-01,  5.224138E-01,  3.315173E-01,0
   8,  40,  18,  1.734289E+00,  1.300868E+00,  2.069568E-01,           NaN,  1.137962E-01,  5.224138E-01,  3.456189E-01,0
   8,  40,  19,  1.734289E+00,  1.300868E+00,  2.249927E-01,           NaN,  1.137962E-01,  5.224138E-01,  3.609494E-01,0
   8,  40,  20,  1.734289E+00,  1.300868E+00,  2.446004E-01,           NaN,  1.137962E-01,  5.224138E-01,  3.776160E-01,0
   8,  40,  21,  1.734289E+00,  1.300868E+00,  2.659170E-01,           NaN,  1.137962E-01,  5.741379E-01,  3.957350E-01,0
   8,  40,  22,  1.734289E+00,  1.300868E+00,  2.890912E-01,           NaN,  1.137962E-01,  5.224138E-01,  4.154331E-01,0
   8,  40,  23,  1.734289E+00,  1.300868E+00,  3.142850E-01,           NaN,  1.137962E-01,  5.224138E-01,  4.368479E-01,0
   8,  40,  24,  1.734289E+00,  1.300868E+00,  3.416744E-01,           NaN,  7.368063E-02, -9.827586E-02,  4.051855E-01,0
   8,  40,  25,  1.734289E+00,  1.300868E+00,  3.714507E-01,           NaN,  4.770665E-02, -9.827586E-02,  3.933404E-01,0
   8,  40,  26,  1.734289E+00,  1.300868E+00,  4.038221E-01,           NaN,  4.770665E-02, -1.500000E-01,  4.208560E-01,0
   8,  40,  27,  1.734289E+00,  1.300868E+00,  4.390145E-01,           NaN,  3.088904E-02, -1.500000E-01,  4.256437E-01,0
   8,  40,  28,  1.734289E+00,  1.300868E+00,  4.772738E-01,           NaN,  1.311111E-02, -9.827586E-02,  4.299520E-01,0
   8,  40,  29,  1.734289E+00,  1.300868E+00,  5.188675E-01,           NaN,  3.693752E-03, -4.655172E-02,  4.487981E-01,0
   8,  40,  30,  1.734289E+00,  1.300868E+00,  5.640859E-01,           NaN,  3.693752E-03,  1.086207E-01,  4.872337E-01,0
   8,  40,  31,  1.734289E+00,  1.300868E+00,  6.132450E-01,           NaN,  2.421460E-03,  1.086207E-01,  5.265653E-01,0
   8,  40,  32,  1.734289E+00,  1.300868E+00,  6.666883E-01,           NaN,  2.421460E-03,  2.120690E-01,  5.719921E-01,0
   8,  40,  33,  1.734289E+00,  1.300868E+00,  7.247891E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.160707E-01,1
   8,  40,  34,  1.734289E+00,  1.300868E+00,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   8,  40,  35,  1.734289E+00,  1.300868E+00,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   8,  40,  36,  1.734289E+00,  1.300868E+00,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   8,  40,  37,  1.734289E+00,  1.300868E+00,  1.012434E+00,           NaN,  5.634538E-03, -9.827586E-02,  8.719180E-01,0
   8,  40,  38,  1.734289E+00,  1.300868E+00,  1.100666E+00,           NaN,  1.921914E-04,  1.086207E-01,  9.361090E-01,0
   8,  40,  39,  1.734289E+00,  1.300868E+00,  1.196587E+00,           NaN,  1.040629E-03,  1.603448E-01,  1.019581E+00,0
   8,  40,  40,  1.734289E+00,  1.300868E+00,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   8,  40,  41,  1.734289E+00,  1.300868E+00,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   8,  40,  42,  1.734289E+00,  1.300868E+00,  1.537485E+00,           NaN,  2.931733E-04,  1.194828E+00,  1.307656E+00,0
   8,  40,  43,  1.734289E+00,  1.300868E+00,  1.671474E+00,           NaN,  1.259921E-04,  1.194828E+00,  1.421124E+00,0
   8,  40,  44,  1.734289E+00,  1.300868E+00,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   8,  40,  45,  1.734289E+00,  1.300868E+00,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   8,  40,  46,  1.734289E+00,  1.300868E+00,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   8,  40,  47,  1.734289E+00,  1.300868E+00,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   8,  40,  48,  1.734289E+00,  1.300868E+00,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   8,  40,  49,  1.734289E+00,  1.300868E+00,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   8,  40,  50,  1.734289E+00,  1.300868E+00,  3.000000E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.550000E+00,1
   8,  41,   1,  1.734289E+00,  1.414237E+00,  5.000000E-02,           NaN,  2.000000E-02,  3.672414E-01,  7.799018E-02,0
   8,  41,   2,  1.734289E+00,  1.414237E+00,  5.435742E-02,           NaN,  6.474788E-01,  6.258621E-01,  8.576958E-01,0
   8,  41,   3,  1.734289E+00,  1.414237E+00,  5.909457E-02,           NaN,  6.474788E-01,  6.258621E-01,  8.617224E-01,0
   8,  41,   4,  1.734289E+00,  1.414237E+00,  6.424457E-02,           NaN,  7.368063E-02,  4.189655E-01,  1.693702E-01,0
   8,  41,   5,  1.734289E+00,  1.414237E+00,  6.984337E-02,           NaN,  7.368063E-02,  8.327586E-01,  1.741292E-01,0
   8,  41,   6,  1.734289E+00,  1.414237E+00,  7.593011E-02,           NaN,  2.000000E-02,  8.327586E-01,  1.000308E-01,0
   8,  41,   7,  1.734289E+00,  1.414237E+00,  8.254729E-02,           NaN,  2.000000E-02,  8.327586E-01,  1.056554E-01,0
   8,  41,   8,  1.734289E+00,  1.414237E+00,  8.974115E-02,           NaN,  1.311111E-02, -4.655172E-02,  1.005492E-01,0
   8,  41,   9,  1.734289E+00,  1.414237E+00,  9.756194E-02,           NaN,  1.757528E-01,  5.224138E-01,  3.338811E-01,0
   8,  41,  10,  1.734289E+00,  1.414237E+00,  1.060643E-01,           NaN,  6.474788E-01,  8.844828E-01,  9.016467E-01,0
   8,  41,  11,  1.734289E+00,  1.414237E+00,  1.153076E-01,           NaN,  3.088904E-02, -1.500000E-01,  1.504929E-01,0
   8,  41,  12,  1.734289E+00,  1.414237E+00,  1.253565E-01,           NaN,  2.000000E-02,  3.155172E-01,  1.420432E-01,0
   8,  41,  13,  1.734289E+00,  1.414237E+00,  1.362811E-01,           NaN,  2.000000E-02,  3.672414E-01,  1.513291E-01,0
   8,  41,  14,  1.734289E+00,  1.414237E+00,  1.481578E-01,           NaN,  1.311111E-02, -1.500000E-01,  1.502034E-01,0
   8,  41,  15,  1.734289E+00,  1.414237E+00,  1.610695E-01,           NaN,  1.311111E-02,  3.672414E-01,  1.611783E-01,0
   8,  41,  16,  1.734289E+00,  1.414237E+00,  1.751064E-01,           NaN,  8.595059E-03, -1.500000E-01,  1.654365E-01,0
   8,  41,  17,  1.734289E+00,  1.414237E+00,  1.903666E-01,           NaN,  1.137962E-01,  4.189655E-01,  3.315173E-01,0
   8,  41,  18,  1.734289E+00,  1.414237E+00,  2.069568E-01,           NaN,  1.137962E-01,  4.189655E-01,  3.456189E-01,0
   8,  41,  19,  1.734289E+00,  1.414237E+00,  2.249927E-01,           NaN,  1.137962E-01,  4.189655E-01,  3.609494E-01,0
   8,  41,  20,  1.734289E+00,  1.414237E+00,  2.446004E-01,           NaN,  1.137962E-01,  4.189655E-01,  3.776160E-01,0
   8,  41,  21,  1.734289E+00,  1.414237E+00,  2.659170E-01,           NaN,  1.137962E-01,  3.672414E-01,  3.957350E-01,0
   8,  41,  22,  1.734289E+00,  1.414237E+00,  2.890912E-01,           NaN,  7.368063E-02, -1.500000E-01,  3.604898E-01,0
   8,  41,  23,  1.734289E+00,  1.414237E+00,  3.142850E-01,           NaN,  7.368063E-02, -1.500000E-01,  3.819045E-01,0
   8,  41,  24,  1.734289E+00,  1.414237E+00,  3.416744E-01,           NaN,  7.368063E-02, -1.500000E-01,  4.051855E-01,0
   8,  41,  25,  1.734289E+00,  1.414237E+00,  3.714507E-01,           NaN,  4.770665E-02, -1.500000E-01,  3.933404E-01,0
   8,  41,  26,  1.734289E+00,  1.414237E+00,  4.038221E-01,           NaN,  4.770665E-02, -1.500000E-01,  4.208560E-01,0
